,11,11%,10,10%,9,9%,8,8%,7,7%,6,6%,18,18%,17,17%,16,16%,15,15%,14,14%,13,13%,12,12%,,
16017,0,0,0.0001,0.000100001,0.0001,1.00E-04,0.003,0.002999994,0,0,0.012,0.011999904,0,0,0,0,0,0,0,0,0,0,0.0011,0.001100006,0,0,,
16018,0,0,0,0,0,0,0.0001,1.00E-04,0,0,0.0097,0.009699922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16019,0,0,0,0,0,0,0,0,0,0,0.0071,0.007099943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16020,0,0,0,0,0,0,0,0,0,0,0.0048,0.004799962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16021,0,0,0,0,0,0,0,0,0,0,0.0025,0.00249998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16022,0,0,0,0,0,0,0,0,0,0,0.0009,0.000899993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16023,0,0,0,0,0,0,0,0,0,0,0.0001,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16148,0.0019,0.001900021,0.0001,0.000100001,0,0,0.0043,0.004299991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.001100006,0,0,,
16149,0.0174,0.017400191,0.0022,0.002200011,0,0,0.0346,0.034599931,0,0,0.001,0.000999992,0.0004,0.000400005,0,0,0.0001,1.00E-04,0.0007,0.000700003,0.0007,0.000700009,0.0127,0.012700064,0,0,,
16150,0.0484,0.048400532,0.0094,0.009400047,0.0003,0.0003,0.0897,0.089699821,0,0,0.0048,0.004799962,0.0014,0.001400017,0,0,0.0005,0.000499998,0.0032,0.003200013,0.0021,0.002100027,0.0414,0.041400207,0,0,,
16151,0.0854,0.085400939,0.021,0.021000105,0.0015,0.001499999,0.1501,0.1500997,0,0,0.0119,0.011899905,0.0033,0.00330004,0,0,0.0015,0.001499993,0.0077,0.007700031,0.0043,0.004300056,0.0807,0.080700404,0,0,,
16152,0.1204,0.120401324,0.0363,0.036300182,0.0033,0.003299997,0.2056,0.205599589,0,0,0.0221,0.022099823,0.0057,0.005700068,0.0001,1.00E-04,0.0028,0.002799986,0.0132,0.013200053,0.0068,0.006800088,0.1234,0.123400617,0,0,,
16153,0.1473,0.14730162,0.0518,0.051800259,0.0059,0.005899994,0.2464,0.246399507,0,0,0.0341,0.034099727,0.0078,0.007800094,0.0003,0.000299999,0.0044,0.004399978,0.0182,0.018200073,0.0085,0.008500111,0.1593,0.159300797,0,0,,
16154,0.1681,0.168101849,0.0665,0.066500333,0.0088,0.008799991,0.2765,0.276499447,0.0001,1.00E-04,0.0472,0.047199622,0.0092,0.00920011,0.0006,0.000599999,0.0062,0.006199969,0.0224,0.02240009,0.0093,0.009300121,0.189,0.189000945,0,0,,
16155,0.1803,0.180301983,0.0787,0.078700394,0.0122,0.012199988,0.2931,0.293099414,0.0002,0.0002,0.0591,0.059099527,0.0099,0.009900119,0.0009,0.000899998,0.0076,0.007599962,0.0257,0.025700103,0.0093,0.009300121,0.2103,0.210301052,0.0002,0.0002,,
